UserId,UserName,Date,Location,PostId,TagId,TagName
"1407017","Amar","2017-02-18 22:47:42","Singapore","18785082","15292","background-process"
"1754181","woshitom","2017-01-19 14:11:48","Singapore","41740175","2443","asynchronous"
"7517905","Harrizontal","2017-02-05 14:37:15","Singapore","42048869","2443","asynchronous"
"1554952","LSB","2017-10-22 17:00:58","Singapore","9365810","19","xml"
"884101","Chetan Ranpariya","2017-02-17 17:05:55","Singapore","42290951","2494","stored-procedures"
"106224","BoltClock","2017-02-08 04:54:25","Singapore","39620648","18929","css3"
"106224","BoltClock","2017-10-03 18:38:43","Singapore","38514477","4","css"
"106224","BoltClock","2017-09-02 04:46:36","Singapore","39052549","4","css"
"106224","BoltClock","2017-11-02 18:12:59","Singapore","39091583","4","css"
"106224","BoltClock","2017-02-08 04:53:20","Singapore","39163254","4","css"
"8465023","Phani Kumar M","2017-11-08 08:16:19","Singapore","47174067","820","jquery"
"8388812","Nur Shaherra","2017-11-09 02:00:35","Singapore","47192542","820","jquery"
"8601760","aaron","2017-11-13 19:08:22","Singapore","47270890","820","jquery"
"8911705","yxlxn","2017-11-15 15:43:50","Singapore","47307875","820","jquery"
"5226501","Enthu","2017-12-12 10:49:05","Singapore","47766972","820","jquery"
"489884","H77","2017-12-18 07:34:00","Singapore","47862863","820","jquery"
"2930661","Eddie","2017-12-23 02:27:58","Singapore","47949099","820","jquery"
"3576984","MichaelChirico","2017-10-07 17:39:35","Singapore","27952087","997","plot"
"456813","Phill","2017-06-26 04:39:49","Singapore","26598042","9","c#"
"5474900","Scott Jones","2017-07-15 00:08:41","Singapore","45094142","29960","sonatype"
"415755","Elias Mårtenson","2017-07-29 06:22:45","Singapore, Singapore","35934339","91787","nodetool"
"884101","Chetan Ranpariya","2017-02-17 19:41:00","Singapore","42302474","9","c#"
"884101","Chetan Ranpariya","2017-02-18 06:01:57","Singapore","42305080","9","c#"
"7062247","Kyle","2017-03-17 08:22:58","Singapore","42852262","9","c#"
"359017","Ha Doan","2017-03-22 04:22:43","Singapore","42942462","9","c#"
"884101","Chetan Ranpariya","2017-03-28 08:50:46","Singapore","43063576","9","c#"
"2805611","wsgg","2017-11-09 16:06:13","Singapore","47198116","4506","canvas"
"541420","Erwin Mayer","2017-06-13 22:00:51","Singapore","37344253","5210","http"
"610569","alvas","2017-08-18 13:43:08","Singapore","35508230","1357","parsing"
"610569","alvas","2017-06-11 10:38:54","Singapore","44478126","1357","parsing"
"106224","BoltClock","2017-04-21 10:39:38","Singapore","43539203","110095","css-counter"
"2900502","Shersh","2017-06-12 15:10:29","Singapore","44440766","110097","android-recyclerview"
"4161590","Amila Banuka Amarasinghe","2017-06-23 13:45:20","Singapore","44711751","119","git"
"3394816","thisisshantzz","2017-08-17 05:18:28","Singapore","45725962","119","git"
"1863229","Tim Biegeleisen","2017-10-01 15:05:04","Singapore","46513587","119","git"
"1309431","lppier","2017-12-12 09:10:19","Singapore","47765754","126","x11"
"1061000","Sajid Kalla","2017-01-27 14:48:52","Singapore","37372806","119830","firebase-cloud-messaging"
"106224","BoltClock","2017-07-03 15:50:31","Singapore","3949691","7003","objective-c"
"816510","Ken Toh","2017-11-24 13:45:49","Singapore","16759655","7003","objective-c"
"876062","damithH","2017-08-29 08:43:27","Singapore","30722606","58338","ios"
"1891327","Shamas S","2017-07-20 06:59:09","Singapore","45203349","58338","ios"
"6426487","sccoding","2017-07-24 11:04:12","Singapore","45278288","58338","ios"
"8114190","Kinja","2017-07-24 16:09:08","Singapore","45284970","58338","ios"
"1825618","Bilal","2017-08-17 02:54:52","Singapore","45725486","58338","ios"
"1863229","Tim Biegeleisen","2017-01-31 00:36:17","Singapore","41947674","8193","notepad++"
"1863229","Tim Biegeleisen","2017-07-04 10:00:05","Singapore","44901621","8193","notepad++"
"1863229","Tim Biegeleisen","2017-12-27 07:03:53","Singapore","47985137","8193","notepad++"
"1550974","Khant Thu Linn","2017-09-08 07:53:21","Singapore, Singapore","46110776","58338","ios"
"5486053","Taichi Kato","2017-09-18 18:25:09","Singapore","46138626","58338","ios"
"2348932","Henry Pham","2017-09-21 10:07:18","Singapore","46338124","58338","ios"
"1046037","user1046037","2017-09-23 18:19:38","Singapore","46382653","58338","ios"
"814713","Jeffrey Basurto","2017-09-28 15:48:41","Singapore","46472844","58338","ios"
"8187800","Cole Xia - MSFT","2017-10-17 03:09:56","Singapore","46769598","58338","ios"
"8187800","Cole Xia - MSFT","2017-10-27 02:54:21","Singapore","46947277","58338","ios"
"8933259","Reyansh Jr.","2017-11-20 23:13:34","Singapore","47378057","58338","ios"
"1825618","Bilal","2017-12-01 09:04:31","Singapore","47588574","58338","ios"
"8601760","aaron","2017-12-04 13:13:03","Singapore","47633784","58338","ios"
"8933259","Reyansh Jr.","2017-12-25 09:54:28","Singapore","47959043","58338","ios"
"969597","Teemu Ikonen","2017-02-13 18:45:54","Singapore","14639388","345","io"
"610569","alvas","2017-11-27 08:12:40","Singapore","47425695","345","io"
"8465023","Phani Kumar M","2017-09-17 23:06:56","Singapore","46264783","9886","rectangles"
"705086","Dima Tisnek","2017-04-29 08:19:06","Singapore","39685075","369","macos"
"391398","Rider44","2017-04-30 01:31:48","Singapore, Singapore","40369883","369","macos"
"132728","Max","2017-01-19 02:47:50","Singapore","41543368","369","macos"
"4576563","owen","2017-03-10 17:31:44","Singapore","42724120","369","macos"
"610569","alvas","2017-04-02 04:55:39","Singapore","42882127","369","macos"
"1825618","Bilal","2017-06-27 12:13:04","Singapore","44776195","369","macos"
"1891327","Shamas S","2017-08-11 05:19:29","Singapore","45627462","369","macos"
"5753159","Spinor8","2017-09-07 07:23:03","Singapore","46090019","369","macos"
"8252068","CtrlAltDft","2017-09-26 23:51:43","Singapore","46433251","369","macos"
"2900502","Shersh","2017-08-18 20:21:05","Singapore","45761886","12228","build-tools"
"106224","BoltClock","2017-05-05 13:29:02","Singapore","3899236","1",".net"
"7676905","Alander","2017-07-18 15:30:21","Singapore","45167883","1",".net"
"2976484","Denzil","2017-07-19 14:31:35","Singapore","45192584","1",".net"
"106224","BoltClock","2017-08-25 17:48:43","Singapore","45886887","1",".net"
"7351250","Daren Lua","2017-08-01 15:56:32","Singapore","45441384","13139","jframe"
"1075283","cheeze","2017-11-20 15:08:41","Singapore","47386440","15627","go"
"884101","Chetan Ranpariya","2017-02-17 19:41:00","Singapore","42302474","19","xml"
"106224","BoltClock","2017-02-19 10:58:21","Singapore","9654166","4","css"
"106224","BoltClock","2017-11-08 18:10:36","Singapore","9668967","4","css"
"106224","BoltClock","2017-07-13 05:22:51","Singapore","10846127","4","css"
"7062247","Kyle","2017-03-17 08:22:58","Singapore","42852262","76510","selenium-chromedriver"
"2285470","iamkenos","2017-06-26 15:06:55","Singapore","44629016","76510","selenium-chromedriver"
"1265976","max li","2017-01-24 09:58:26","Singapore, Singapore","41824958","18929","css3"
"106224","BoltClock","2017-01-30 23:30:11","Singapore","41920743","18929","css3"
"106224","BoltClock","2017-10-03 18:38:17","Singapore","31011624","4","css"
"313758","Yi Jiang","2017-12-15 06:00:51","Singapore, Singapore","3534932","820","jquery"
"1896918","Ishant Mrinal","2017-08-17 07:51:10","Singapore","45729223","12296","layer"
"610569","alvas","2017-02-07 09:29:58","Singapore","42083531","13407","match"
"8293440","Aeria","2017-07-15 16:20:36","Singapore","45049249","13997","inline-assembly"
"981744","Erwin Bolwidt","2017-06-04 03:53:49","Singapore","44350293","578","recursion"
"106224","BoltClock","2017-05-08 18:06:35","Singapore","1108918","580","perl"
"593413","lixiang","2017-11-15 20:17:03","Singapore, Singapore","32032588","2443","asynchronous"
"286080","AnD","2017-07-16 15:12:24","Singapore, Singapore","45129953","647","orm"
"286080","AnD","2017-09-12 08:05:31","Singapore, Singapore","46142781","647","orm"
"187922","KItis","2017-11-16 08:07:07","Singapore","47324404","647","orm"
"7527723","czolbe","2017-04-18 11:47:36","Singapore","43439172","76145","kivy"
"106224","BoltClock","2017-09-05 09:44:11","Singapore","31915835","18929","css3"
"106224","BoltClock","2017-08-07 12:24:40","Singapore","9428381","4","css"
"1091386","icedwater","2017-02-01 15:30:32","Singapore, Singapore","1191248","19905","stdafx.h"
"106224","BoltClock","2017-07-20 16:28:57","Singapore","8737022","820","jquery"
"106224","BoltClock","2017-09-27 19:06:33","Singapore","38881898","4","css"
"106224","BoltClock","2017-02-06 08:25:37","Singapore","8842837","20774","file-storage"
"8966570","Jake Tan","2017-11-19 15:39:14","Singapore","47378206","820","jquery"
"8601760","aaron","2017-11-26 14:17:43","Singapore","47496826","820","jquery"
"2930661","Eddie","2017-12-09 07:50:54","Singapore","47726444","820","jquery"
"2930661","Eddie","2017-12-14 06:51:30","Singapore","47807307","820","jquery"
"466826","ajreal","2017-06-19 04:33:59","Singapore, Singapore","44620942","3988","codeigniter"
"3667404","Bira","2017-09-28 07:06:37","Singapore","46461644","3988","codeigniter"
"610569","alvas","2017-04-05 04:28:24","Singapore","43221540","946","uuid"
"7532550","Chris","2017-02-20 01:22:56","Singapore","42264577","9","c#"
"3278822","DDan","2017-02-17 03:31:04","Singapore","42288694","9","c#"
"7532550","Chris","2017-02-20 04:52:43","Singapore","42335415","9","c#"
"4934228","Jovan","2017-03-22 09:23:44","Singapore","42945234","9","c#"
"1256388","kyorilys","2017-03-28 01:41:13","Singapore","42995562","9","c#"
"1236858","rcs","2017-02-14 01:11:15","Singapore","42198297","31481","crystal-reports"
"8465023","Phani Kumar M","2017-09-21 03:17:41","Singapore","46334332","4506","canvas"
"1533670","NPE","2017-10-11 12:17:17","Singapore","46684840","4506","canvas"
"106224","BoltClock","2017-06-15 04:24:24","Singapore","44551445","1357","parsing"
"3897544","Renz Manacmol","2017-09-14 07:33:14","Singapore","41773667","110097","android-recyclerview"
"8601760","aaron","2017-11-17 16:33:26","Singapore","45760975","119","git"
"4323","John Zwinck","2017-11-27 07:44:31","Singapore","47473026","119","git"
"1863229","Tim Biegeleisen","2017-12-21 10:16:34","Singapore","47922559","119","git"
"8187800","Cole Xia - MSFT","2017-07-20 10:15:18","Singapore","45206874","119830","firebase-cloud-messaging"
"7263895","Benji Tan","2017-10-19 08:58:01","Singapore","46756104","119830","firebase-cloud-messaging"
"1825618","Bilal","2017-07-13 18:10:04","Singapore","45070927","6981","object"
"1891327","Shamas S","2017-07-27 07:25:16","Singapore","45343273","58338","ios"
"2768604","Paras Gorasiya","2017-08-07 04:56:39","Singapore","45481835","58338","ios"
"2768604","Paras Gorasiya","2017-08-07 11:48:32","Singapore","45545194","58338","ios"
"2768604","Paras Gorasiya","2017-08-14 00:51:09","Singapore","45631246","58338","ios"
"1825618","Bilal","2017-10-03 21:21:24","Singapore","45770002","58338","ios"
"106224","BoltClock","2017-04-19 12:38:32","Singapore","16431690","8193","notepad++"
"4727270","Vicky Dhas","2017-09-08 06:28:54","Singapore","46108663","58338","ios"
"1891327","Shamas S","2017-09-16 13:13:38","Singapore","46254037","58338","ios"
"8707613","Anthony","2017-11-07 02:19:42","Singapore","47029100","58338","ios"
"8187800","Cole Xia - MSFT","2017-11-09 08:41:41","Singapore","47182764","58338","ios"
"3698648","Thiru Shetty","2017-11-13 04:54:01","Singapore","47193804","58338","ios"
"1825618","Bilal","2017-11-15 06:48:45","Singapore","47299417","58338","ios"
"8187800","Cole Xia - MSFT","2017-12-04 07:24:57","Singapore","47596658","58338","ios"
"610569","alvas","2017-04-05 04:28:24","Singapore","43221540","369","macos"
"3278822","DDan","2017-01-20 07:35:08","Singapore","41754715","1",".net"
"884101","Chetan Ranpariya","2017-05-02 10:35:35","Singapore","43734624","1",".net"
"7676905","Alander","2017-10-07 10:38:42","Singapore","46618232","1",".net"
"106224","BoltClock","2017-09-26 07:18:31","Singapore","3769918","13423","mvvm"
"504310","Kiang Teng","2017-05-23 16:32:29","Singapore, Singapore","5906657","13423","mvvm"
"477476","Cactus","2017-09-27 22:59:59","Singapore","40788848","14961","functor"
"5532616","Lê Khánh Vinh","2017-06-07 06:37:56","Singapore, Singapore","39318514","19","xml"
"199360","adib","2017-01-29 19:41:23","Singapore, Singapore","35330215","2027","pointers"
"187922","KItis","2017-03-22 01:49:19","Singapore","42917248","2027","pointers"
"3198225","Kayzel Moo","2017-06-27 08:33:39","Singapore","43799609","2027","pointers"
"7527536","siowy","2017-04-04 07:37:08","Singapore","43198411","598","performance"
"106224","BoltClock","2017-07-06 12:44:38","Singapore","44886937","598","performance"
"8328375","Zan","2017-07-19 08:49:16","Singapore","45182751","2531","for-loop"
"8449629","Z.Lin","2017-11-19 03:00:15","Singapore","47368926","2531","for-loop"
"8601760","aaron","2017-11-22 16:51:05","Singapore","47439710","2531","for-loop"
"466826","ajreal","2017-02-27 07:56:30","Singapore, Singapore","8538169","21","mysql"
"3667404","Bira","2017-09-30 19:23:13","Singapore","46417306","21","mysql"
"8465023","Phani Kumar M","2017-10-10 01:42:14","Singapore","46657357","21","mysql"
"1863229","Tim Biegeleisen","2017-10-15 15:30:02","Singapore","46756620","21","mysql"
"2125830","Ramanathan Subbiah","2017-10-18 09:14:03","Singapore","46804016","21","mysql"
"3667404","Bira","2017-10-26 15:24:48","Singapore","46904545","21","mysql"
"8990564","nuggets","2017-11-22 14:26:11","Singapore","47436918","21","mysql"
"5832518","Raju","2017-11-25 04:49:05","Singapore","47453171","21","mysql"
"8601760","aaron","2017-11-25 16:57:54","Singapore","47486957","21","mysql"
"2822041","Someone Special","2017-12-01 06:44:04","Singapore, Singapore","47575573","21","mysql"
"3576984","MichaelChirico","2017-12-20 01:39:15","Singapore","47886073","21","mysql"
"541420","Erwin Mayer","2017-06-13 22:00:51","Singapore","37344253","21506","referrer"
"675194","potNPan","2017-04-11 08:41:46","Singapore","43326912","78331","cordova"
"1891327","Shamas S","2017-07-20 06:59:09","Singapore","45203349","78331","cordova"
"1061000","Sajid Kalla","2017-01-27 14:48:52","Singapore","37372806","79466","firebase"
"4076956","leonardloo","2017-03-07 07:58:11","Singapore","42617772","79466","firebase"
"3168721","tk_","2017-01-03 09:35:48","Singapore","9806660","3656","esb"
"8906415","Giriraj","2017-11-11 03:25:52","Singapore","47179145","25008","artifactory"
"2900502","Shersh","2017-07-20 15:15:00","Singapore","45212254","942","logging"
"8187800","Cole Xia - MSFT","2017-07-20 10:50:06","Singapore","45206797","89066","xamarin-studio"
"899578","Puneet Ghanshani","2017-11-11 07:03:50","Singapore","47194949","90304","docker"
"1825618","Bilal","2017-06-27 12:13:04","Singapore","44776195","30064","nswindow"
"1863229","Tim Biegeleisen","2017-10-25 10:45:38","Singapore","46929996","30408","sql-server-2008"
"1863229","Tim Biegeleisen","2017-12-21 10:44:41","Singapore","47923017","30408","sql-server-2008"
"771355","Ng Hui Xiong","2017-07-31 08:38:43","Singapore","26419695","30523","anagram"
"7263895","Benji Tan","2017-10-02 22:47:06","Singapore","46496692","1127","mergesort"
"8637787","Tako","2017-09-21 03:59:01","Singapore","46335223","4985","image"
"482506","Calvin Cheng","2017-04-07 14:05:02","Singapore, Singapore","9052124","16","python"
"1939166","aceminer","2017-07-26 15:57:19","Singapore","28845284","16","python"
"610569","alvas","2017-08-18 13:43:08","Singapore","35508230","16","python"
"1385966","Wins","2017-01-13 19:12:08","Singapore","41638914","104357","project-reactor"
"1878545","nathanielng","2017-02-10 01:52:47","Singapore","42149979","16","python"
"610569","alvas","2017-02-16 20:50:53","Singapore","42216831","16","python"
"610569","alvas","2017-02-19 07:13:39","Singapore","42321701","16","python"
"286080","AnD","2017-02-25 17:48:23","Singapore, Singapore","42395905","16","python"
"8601760","aaron","2017-11-26 17:02:41","Singapore","47498403","16","python"
"610569","alvas","2017-11-28 01:51:33","Singapore","47519987","16","python"
"80353","Kim Stacks","2017-11-30 14:09:16","Singapore, Singapore","47534145","16","python"
"6725538","Hklee Hongkai II","2017-12-01 04:22:21","Singapore","47546804","16","python"
"8601760","aaron","2017-11-29 16:15:59","Singapore","47557040","16","python"
"610569","alvas","2017-12-04 06:48:12","Singapore","47614999","16","python"
"1309431","lppier","2017-12-12 09:10:19","Singapore","47765754","16","python"
"9018573","AKJ","2017-12-14 09:05:19","Singapore","47809064","16","python"
"521209","Jin","2017-12-20 18:13:42","Singapore","47867717","16","python"
"4273867","Saumini Navaratnam","2017-03-23 15:23:19","Singapore","42980179","106940","laravel-5"
"4273867","Saumini Navaratnam","2017-03-24 17:54:14","Singapore","43002014","106940","laravel-5"
"5281255","Norman","2017-04-19 02:31:22","Singapore","43485214","106940","laravel-5"
"4273867","Saumini Navaratnam","2017-05-30 07:43:18","Singapore","44255610","106940","laravel-5"
"2285470","iamkenos","2017-06-26 15:06:55","Singapore","44629016","5579","webdriver"
"2805611","wsgg","2017-11-09 16:06:13","Singapore","47198116","108669","chart.js"
"4070452","ccy","2017-04-07 10:12:04","Singapore","43255469","5979","stomp"
"106224","BoltClock","2017-07-21 09:56:23","Singapore","45233605","113708","uwp"
"106224","BoltClock","2017-06-01 05:56:48","Singapore","44299261","6367","sass"
"3073280","choopage - Jek Bao","2017-09-06 19:38:44","Singapore","40770425","117722","angular-cli"
"6665785","Duy Anh","2017-06-24 18:28:56","Singapore","44736811","122377","vuejs2"
"7037450","Joshua Yap","2017-12-22 09:39:32","Singapore","47666399","122377","vuejs2"
"4070452","ccy","2017-04-07 10:12:04","Singapore","43255469","7027","spring-mvc"
"1767366","Bnrdo","2017-11-27 06:11:58","Singapore","47496591","7027","spring-mvc"
"981744","Erwin Bolwidt","2017-12-08 01:30:00","Singapore","47706325","7342","priority-queue"
"771355","Ng Hui Xiong","2017-03-09 13:11:17","Singapore","42677160","7979","matplotlib"
"4137876","Christopher Boo","2017-05-09 04:28:04","Singapore","43860645","248","algorithm"
"80353","Kim Stacks","2017-08-27 00:36:57","Singapore, Singapore","45873859","248","algorithm"
"2741705","Pham Trung","2017-09-15 03:35:58","Singapore","46221289","248","algorithm"
"7263895","Benji Tan","2017-10-02 22:47:06","Singapore","46496692","248","algorithm"
"8601760","aaron","2017-11-23 21:45:31","Singapore","47462255","248","algorithm"
"482506","Calvin Cheng","2017-04-07 14:05:02","Singapore, Singapore","9052124","1687","interpreter"
"3576984","MichaelChirico","2017-02-24 08:06:49","Singapore","13498905","1704","latex"
"6550688","domster","2017-12-29 07:54:51","Singapore","48018790","11094","dataset"
"1863229","Tim Biegeleisen","2017-06-12 11:19:28","Singapore","44491604","12576","multiple-tables"
"2164707","Kiong","2017-07-22 07:08:02","Singapore","29938257","64926","install4j"
"14955","Thilo","2017-05-18 19:58:16","Singapore","2979741","2314","loops"
"7134578","blackdaemon","2017-03-12 07:38:40","Singapore","42744767","2347","fork"
"1863229","Tim Biegeleisen","2017-03-04 13:56:15","Singapore","42595877","14948","excel-formula"
"1651993","nightcrawler23","2017-05-15 07:19:20","Singapore","43971454","14948","excel-formula"
"106224","BoltClock","2017-03-02 12:27:26","Singapore","17825638","71303","internet-explorer-10"
"8911705","yxlxn","2017-11-15 15:43:50","Singapore","47307875","78331","cordova"
"106224","BoltClock","2017-01-30 04:40:29","Singapore","36142867","3315","code-coverage"
"1825618","Bilal","2017-08-17 02:54:52","Singapore","45725486","79466","firebase"
"80353","Kim Stacks","2017-09-11 14:15:23","Singapore, Singapore","46136674","85683","chinese-locale"
"1610747","Misterhex","2017-12-18 10:53:32","Singapore","17929604","62752","async-await"
"9146081","JonnahMae","2017-12-27 17:57:40","Singapore","47995875","2027","pointers"
"4273867","Saumini Navaratnam","2017-05-12 10:58:17","Singapore","43931128","581","hash"
"1863229","Tim Biegeleisen","2017-03-22 08:42:08","Singapore","42945851","2531","for-loop"
"6203226","Adam Quek","2017-06-01 08:55:49","Singapore","44301583","2531","for-loop"
"4412174","Aswin Arshad","2017-09-16 11:51:39","Singapore","46235526","21","mysql"
"1863229","Tim Biegeleisen","2017-09-29 06:22:36","Singapore","46482663","21","mysql"
"1863229","Tim Biegeleisen","2017-10-07 11:13:52","Singapore","46618929","21","mysql"
"1496362","dorien","2017-10-09 18:00:48","Singapore","46646604","21","mysql"
"3003216","Bla...","2017-10-19 10:44:29","Singapore","46805205","21","mysql"
"1863229","Tim Biegeleisen","2017-10-22 15:25:11","Singapore","46875754","21","mysql"
"8962308","pewpewpew","2017-11-19 19:26:13","Singapore","47379594","21","mysql"
"187922","KItis","2017-11-24 05:37:50","Singapore","47465654","21","mysql"
"1863229","Tim Biegeleisen","2017-12-03 04:33:57","Singapore","47615132","21","mysql"
"1863229","Tim Biegeleisen","2017-12-07 03:48:22","Singapore","47686796","21","mysql"
"2930661","Eddie","2017-12-16 10:02:01","Singapore","47843869","21","mysql"
"1002681","Mark Thien","2017-02-20 13:48:38","Singapore","42325510","78331","cordova"
"1544790","chancyWu","2017-08-14 15:04:36","Singapore","45671372","78331","cordova"
"8449629","Z.Lin","2017-09-03 06:48:43","Singapore","46016453","78331","cordova"
"3168721","tk_","2017-04-24 09:05:33","Singapore","10079934","3656","esb"
"291779","nuttynibbles","2017-09-17 15:05:00","Singapore, Singapore","46260695","81949","django-rest-framework"
"8187800","Cole Xia - MSFT","2017-11-10 08:18:20","Singapore","47187635","89066","xamarin-studio"
"8323423","Max Goh","2017-08-03 04:49:28","Singapore","45401584","90304","docker"
"1332110","Tan Wei Lian","2017-09-13 08:19:41","Singapore","46190119","90304","docker"
"1891327","Shamas S","2017-12-07 10:13:20","Singapore","45706286","1024","singleton"
"1863229","Tim Biegeleisen","2017-12-04 12:37:05","Singapore","39564777","30408","sql-server-2008"
"1863229","Tim Biegeleisen","2017-02-28 09:06:35","Singapore","42503706","30408","sql-server-2008"
"118872","chanux","2017-09-04 09:17:06","Singapore","1512849","1158","qt"
"371406","SKM","2017-01-16 17:54:07","Singapore, Singapore","41624500","4985","image"
"3526156","Mark","2017-07-24 15:29:31","Singapore","45276564","4985","image"
